time	11Hz	32Hz	54Hz	75Hz	97Hz	118Hz	140Hz	161Hz	183Hz	205Hz	226Hz	248Hz	269Hz	291Hz	312Hz	334Hz	366Hz	409Hz	452Hz	495Hz	538Hz	581Hz	624Hz	668Hz	732Hz	818Hz	904Hz	991Hz	1077Hz	1163Hz	1249Hz	1335Hz	1464Hz	1637Hz	1809Hz	1981Hz	2153Hz	2326Hz	2498Hz	2670Hz	2929Hz	3273Hz	3618Hz	3962Hz	4307Hz	4651Hz	4996Hz	5340Hz	5857Hz	6546Hz	7235Hz	7924Hz	8613Hz	9302Hz	9991Hz	10680Hz	11714Hz	13092Hz	14470Hz	15848Hz	17227Hz	18605Hz	19983Hz	21361Hz
0.272	1.273	2.476	3.154	4.140	4.828	4.627	3.586	2.970	3.357	3.723	3.333	3.537	3.976	3.697	3.411	2.950	2.461	2.670	1.958	1.876	1.964	1.925	2.883	2.103	2.432	2.736	2.226	1.780	2.405	2.321	2.301	2.273	1.457	2.428	1.117	1.238	1.384	1.130	1.415	1.759	1.169	1.165	1.117	0.944	1.088	0.641	0.501	0.801	0.674	0.655	0.563	0.493	0.461	0.547	0.424	0.314	0.302	0.172	0.126	0.098	0.048	0.000	0.000	0.000
0.278	0.915	2.506	3.205	4.164	4.853	4.698	3.761	2.996	3.285	3.793	3.676	3.818	3.956	3.498	3.338	2.878	2.187	2.515	1.969	2.055	2.285	2.026	2.995	2.361	2.428	2.771	2.154	1.874	2.301	2.195	2.251	2.211	1.555	2.331	1.055	1.193	1.368	1.006	1.317	1.606	1.025	1.220	1.071	0.966	1.113	0.677	0.589	0.849	0.662	0.632	0.517	0.468	0.452	0.549	0.442	0.310	0.315	0.187	0.129	0.101	0.043	0.000	0.000	0.000
0.284	1.000	2.670	3.165	4.045	4.843	4.783	3.867	2.733	3.114	3.760	3.923	4.052	3.993	3.539	3.345	2.897	2.131	2.443	1.926	2.166	2.449	2.098	3.128	2.529	2.411	2.719	2.090	2.141	2.150	1.954	2.106	2.080	1.658	2.298	1.243	1.191	1.270	0.947	1.190	1.462	0.974	1.196	1.159	1.060	1.124	0.682	0.708	0.883	0.641	0.589	0.474	0.503	0.419	0.499	0.429	0.296	0.307	0.216	0.131	0.100	0.039	0.000	0.000	0.000
0.290	1.677	2.878	3.340	4.118	4.859	4.791	3.821	2.588	3.189	3.748	3.820	3.982	4.041	3.705	3.437	2.886	2.357	2.617	2.214	2.254	2.478	2.169	3.258	2.555	2.523	2.541	2.028	2.338	2.317	1.796	2.097	2.234	1.622	2.291	1.364	1.111	1.255	0.989	1.071	1.491	0.962	1.109	1.217	1.128	1.097	0.734	0.757	0.905	0.624	0.563	0.450	0.510	0.367	0.451	0.402	0.289	0.291	0.239	0.132	0.095	0.041	0.000	0.000	0.000
0.296	1.956	3.058	3.565	4.237	4.849	4.734	3.693	2.435	3.283	3.730	3.400	3.661	3.942	3.602	3.479	2.892	2.413	2.603	2.326	2.490	2.475	2.165	3.340	2.622	2.766	2.585	2.202	2.404	2.312	1.934	2.035	2.323	1.510	2.260	1.388	0.973	1.319	1.050	1.120	1.535	0.881	1.088	1.188	1.091	1.107	0.810	0.724	0.906	0.600	0.555	0.435	0.475	0.325	0.416	0.363	0.289	0.279	0.238	0.131	0.087	0.040	0.000	0.000	0.000
0.301	1.959	3.208	3.591	4.132	4.741	4.646	3.698	2.179	3.143	3.678	3.391	3.666	3.788	3.449	3.484	3.164	2.613	2.373	2.218	2.598	2.619	2.241	3.354	2.587	2.921	2.695	2.387	2.271	2.155	2.055	1.783	2.240	1.607	2.341	1.409	0.981	1.360	1.050	1.242	1.557	0.856	1.064	1.100	1.081	1.124	0.850	0.648	0.849	0.577	0.572	0.425	0.449	0.282	0.367	0.334	0.298	0.263	0.223	0.135	0.071	0.035	0.000	0.000	0.000
0.307	1.975	3.272	3.530	3.969	4.604	4.455	3.637	2.955	3.349	3.721	3.381	3.639	3.871	3.575	3.512	3.185	2.589	2.173	1.894	2.552	2.774	2.352	3.267	2.441	2.862	2.667	2.515	1.968	1.919	2.057	1.605	2.163	1.669	2.397	1.439	1.194	1.383	1.028	1.352	1.556	0.888	1.005	1.064	1.197	1.111	0.812	0.561	0.807	0.632	0.619	0.408	0.446	0.254	0.326	0.318	0.307	0.252	0.207	0.128	0.056	0.026	0.000	0.000	0.000
0.313	2.027	3.269	3.658	4.076	4.521	4.146	3.239	3.199	3.492	3.824	3.537	3.741	3.939	3.575	3.508	3.034	2.516	2.170	1.548	2.467	2.844	2.296	3.110	2.369	2.590	2.682	2.457	2.024	1.834	1.910	1.711	2.125	1.682	2.410	1.502	1.438	1.495	1.067	1.372	1.540	0.950	0.985	1.158	1.246	1.012	0.842	0.541	0.779	0.683	0.642	0.421	0.440	0.264	0.312	0.322	0.306	0.249	0.197	0.123	0.056	0.018	0.000	0.000	0.000
0.319	2.091	3.283	3.689	4.061	4.430	4.064	3.171	3.036	3.398	3.839	3.867	4.008	3.912	3.441	3.438	3.150	2.765	2.180	1.480	2.588	2.807	2.118	2.988	2.427	2.230	2.904	2.483	2.298	2.070	1.696	1.909	2.016	1.665	2.414	1.558	1.580	1.586	1.204	1.313	1.477	1.039	1.028	1.239	1.198	0.890	0.865	0.544	0.843	0.681	0.617	0.429	0.425	0.273	0.308	0.331	0.292	0.240	0.187	0.122	0.063	0.016	0.000	0.000	0.000
0.325	1.892	3.299	3.603	3.886	4.362	4.053	3.188	2.854	3.270	3.834	3.862	4.003	3.978	3.574	3.435	3.052	2.866	2.394	1.768	2.624	2.746	1.875	2.895	2.433	2.375	3.005	2.285	2.318	2.196	1.730	2.147	2.096	1.681	2.402	1.566	1.559	1.543	1.217	1.185	1.412	1.076	1.050	1.219	1.111	0.892	0.814	0.535	0.849	0.634	0.588	0.455	0.422	0.273	0.304	0.343	0.267	0.225	0.172	0.124	0.067	0.020	0.000	0.000	0.000
0.330	2.090	3.310	3.726	4.040	4.422	3.965	3.051	3.177	3.375	3.820	3.535	3.738	4.024	3.652	3.463	2.943	2.908	2.691	2.006	2.580	2.847	1.978	2.822	2.291	2.588	2.897	2.140	2.132	2.214	1.959	2.338	2.318	1.702	2.379	1.642	1.418	1.412	1.129	1.214	1.368	1.031	1.036	1.142	1.070	0.913	0.716	0.483	0.789	0.580	0.609	0.482	0.411	0.276	0.320	0.338	0.254	0.222	0.161	0.126	0.066	0.028	0.000	0.000	0.000
0.336	2.011	3.354	3.825	4.156	4.492	4.229	3.552	3.164	3.326	3.764	3.614	3.849	3.955	3.528	3.458	3.224	3.084	2.794	2.133	2.625	3.020	2.030	2.800	2.117	2.755	2.616	2.234	1.919	2.119	2.074	2.417	2.367	1.690	2.366	1.680	1.258	1.372	1.027	1.334	1.370	0.966	0.978	1.174	1.052	0.876	0.645	0.436	0.796	0.554	0.628	0.478	0.390	0.280	0.318	0.304	0.246	0.223	0.167	0.127	0.060	0.036	0.000	0.000	0.000
0.342	2.092	3.419	3.767	4.004	4.489	4.391	3.704	2.973	3.258	3.725	3.674	3.943	3.990	3.613	3.538	3.194	3.003	2.782	2.183	2.761	3.126	2.029	2.844	2.365	2.912	2.506	2.300	1.871	2.226	1.978	2.442	2.211	1.668	2.348	1.602	1.296	1.332	1.055	1.412	1.310	0.978	0.982	1.193	1.043	0.849	0.682	0.468	0.870	0.629	0.616	0.437	0.377	0.306	0.304	0.291	0.240	0.218	0.177	0.123	0.061	0.041	0.000	0.000	0.000
0.348	2.162	3.428	3.699	3.906	4.501	4.390	3.585	3.220	3.485	3.734	3.497	3.824	4.072	3.785	3.633	3.042	2.979	2.935	2.198	2.824	3.162	1.921	2.746	2.542	2.998	2.584	2.364	2.123	2.307	1.868	2.368	2.040	1.609	2.343	1.506	1.363	1.242	1.141	1.467	1.249	0.971	1.105	1.124	0.978	0.846	0.741	0.536	0.920	0.706	0.584	0.380	0.414	0.355	0.287	0.283	0.250	0.216	0.176	0.114	0.064	0.043	0.000	0.000	0.000
0.354	2.184	3.387	3.666	4.007	4.573	4.401	3.587	3.293	3.494	3.720	3.607	3.888	3.982	3.689	3.616	3.266	3.251	3.082	2.124	2.824	3.115	1.617	2.492	2.489	2.935	2.630	2.366	2.425	2.249	1.805	2.277	2.121	1.514	2.386	1.326	1.275	1.172	1.276	1.415	1.156	0.965	1.210	1.056	0.960	0.931	0.744	0.612	0.931	0.713	0.578	0.374	0.413	0.389	0.280	0.253	0.258	0.206	0.171	0.109	0.068	0.044	0.000	0.000	0.000
0.359	2.328	3.392	3.491	3.951	4.609	4.486	3.751	3.145	3.278	3.686	3.752	3.923	3.812	3.481	3.573	3.170	3.216	3.033	2.143	2.810	3.022	1.232	2.160	2.273	2.950	2.620	2.339	2.579	2.139	1.808	1.930	2.070	1.414	2.426	1.320	1.104	1.091	1.321	1.244	1.173	1.104	1.181	1.027	0.998	1.007	0.714	0.648	0.890	0.657	0.597	0.395	0.383	0.398	0.267	0.235	0.260	0.194	0.160	0.115	0.071	0.045	0.002	0.000	0.000
0.365	2.327	3.404	3.429	3.925	4.602	4.445	3.704	3.088	3.159	3.718	3.571	3.675	3.887	3.611	3.552	3.067	3.159	2.969	2.317	2.768	2.962	1.478	2.159	2.256	2.886	2.552	2.319	2.557	2.032	1.726	1.326	1.871	1.441	2.369	1.378	1.136	1.084	1.374	1.101	1.243	1.182	1.086	1.070	1.007	1.004	0.679	0.664	0.789	0.599	0.605	0.429	0.376	0.392	0.281	0.251	0.268	0.191	0.153	0.129	0.084	0.056	0.010	0.000	0.000
0.371	2.339	3.379	3.611	4.046	4.578	4.254	3.310	3.011	3.235	3.795	3.553	3.672	3.924	3.633	3.521	3.239	3.329	3.191	2.376	2.696	2.933	1.728	2.090	2.099	2.742	2.540	2.348	2.484	2.029	1.945	1.299	1.735	1.509	2.211	1.406	1.240	1.174	1.376	1.071	1.354	1.157	1.021	1.188	0.946	0.926	0.659	0.675	0.664	0.559	0.608	0.462	0.385	0.396	0.295	0.271	0.293	0.193	0.162	0.144	0.116	0.077	0.022	0.000	0.000
0.377	2.272	3.300	3.636	3.972	4.542	4.341	3.458	2.826	3.183	3.775	3.766	3.953	3.892	3.510	3.535	3.135	3.254	3.314	2.398	2.673	2.903	1.766	2.147	1.862	2.601	2.796	2.302	2.277	2.128	2.252	1.684	1.920	1.566	2.071	1.341	1.267	1.205	1.331	1.000	1.376	1.080	1.058	1.256	0.927	0.787	0.619	0.655	0.551	0.502	0.599	0.468	0.412	0.398	0.296	0.297	0.313	0.199	0.165	0.157	0.155	0.094	0.035	0.000	0.000
0.383	1.918	3.165	3.589	3.929	4.582	4.581	3.782	2.838	3.239	3.663	3.633	3.942	4.006	3.702	3.638	3.221	3.150	3.226	2.596	2.705	2.866	1.718	2.334	1.579	2.538	2.936	2.091	1.847	2.180	2.301	1.810	2.003	1.718	2.153	1.283	1.225	1.194	1.252	0.909	1.362	1.029	1.171	1.252	0.934	0.618	0.582	0.573	0.474	0.482	0.565	0.473	0.425	0.360	0.300	0.324	0.302	0.207	0.163	0.157	0.172	0.096	0.044	0.000	0.000
0.388	1.805	2.980	3.512	4.105	4.713	4.695	3.863	2.727	3.156	3.499	3.346	3.770	4.042	3.866	3.733	3.379	3.075	3.044	2.651	2.666	2.771	1.620	2.537	1.775	2.538	2.953	2.003	1.546	2.149	2.206	1.779	1.933	1.731	2.231	1.411	1.131	1.237	1.220	1.054	1.329	1.061	1.227	1.183	0.888	0.605	0.645	0.504	0.472	0.524	0.524	0.479	0.413	0.342	0.319	0.333	0.272	0.226	0.173	0.152	0.162	0.086	0.047	0.000	0.000
0.394	1.845	2.686	3.309	4.126	4.755	4.694	3.754	2.188	2.853	3.355	3.443	3.758	3.849	3.714	3.724	3.250	2.980	3.082	2.510	2.566	2.697	1.505	2.805	2.304	2.569	2.948	2.351	1.991	2.283	2.288	1.661	1.898	1.721	2.224	1.487	1.072	1.259	1.123	1.161	1.219	1.095	1.201	1.095	0.867	0.700	0.683	0.553	0.506	0.545	0.505	0.470	0.375	0.390	0.346	0.326	0.291	0.260	0.229	0.177	0.160	0.080	0.048	0.000	0.000
0.400	1.590	2.369	2.926	3.917	4.675	4.587	3.620	2.396	2.841	3.422	3.442	3.605	3.548	3.394	3.620	3.039	2.811	3.080	2.183	2.542	2.719	2.023	3.014	2.558	2.557	2.930	2.537	2.476	2.373	2.294	1.671	1.977	1.592	2.198	1.482	1.151	1.189	0.969	1.149	1.187	1.156	1.212	1.019	0.894	0.792	0.700	0.578	0.554	0.549	0.486	0.438	0.345	0.448	0.382	0.323	0.337	0.299	0.314	0.230	0.199	0.076	0.045	0.000	0.000
0.406	1.082	2.372	2.685	3.758	4.574	4.405	3.446	2.842	3.103	3.542	3.050	3.129	3.584	3.477	3.549	3.133	2.727	2.867	2.238	2.497	2.653	2.399	3.151	2.598	2.738	2.874	2.479	2.721	2.414	2.158	1.709	1.922	1.485	2.209	1.450	1.249	1.123	0.996	1.034	1.220	1.181	1.314	0.992	0.856	0.799	0.743	0.543	0.603	0.558	0.462	0.416	0.356	0.452	0.395	0.360	0.368	0.345	0.371	0.269	0.240	0.074	0.039	0.000	0.000
0.412	1.618	2.590	2.789	3.774	4.538	4.284	3.194	2.829	3.210	3.508	3.327	3.447	3.583	3.473	3.525	3.021	2.393	2.556	2.199	2.432	2.549	2.558	3.263	2.621	2.752	2.949	2.232	2.708	2.436	2.159	1.712	1.781	1.560	2.230	1.428	1.234	1.104	1.091	0.924	1.225	1.159	1.381	0.995	0.775	0.755	0.831	0.477	0.600	0.558	0.463	0.437	0.387	0.410	0.396	0.379	0.357	0.373	0.375	0.273	0.258	0.064	0.032	0.000	0.000
0.417	2.128	2.984	2.924	3.799	4.570	4.331	3.140	2.276	3.031	3.363	3.289	3.575	3.524	3.313	3.507	3.002	2.393	2.671	2.022	2.442	2.588	2.532	3.362	2.665	2.722	2.911	1.841	2.451	2.378	2.266	1.931	1.748	1.582	2.247	1.405	1.203	1.130	1.071	0.886	1.248	1.043	1.349	1.024	0.856	0.778	0.858	0.456	0.562	0.530	0.484	0.473	0.391	0.377	0.359	0.363	0.312	0.359	0.316	0.238	0.235	0.048	0.026	0.000	0.000
0.423	2.258	3.274	3.537	4.112	4.639	4.369	3.196	1.428	2.562	3.194	3.073	3.496	3.660	3.513	3.573	3.047	2.490	2.830	2.047	2.433	2.668	2.383	3.421	2.728	2.601	2.709	1.574	2.141	2.248	2.186	2.066	1.638	1.560	2.267	1.469	1.181	1.180	1.021	0.970	1.341	1.039	1.221	1.067	1.042	0.859	0.766	0.454	0.541	0.510	0.507	0.502	0.386	0.353	0.311	0.340	0.269	0.327	0.238	0.190	0.184	0.029	0.020	0.000	0.000
0.429	2.262	3.455	3.884	4.254	4.631	4.382	3.268	1.931	2.600	3.126	3.148	3.466	3.680	3.666	3.635	3.090	2.495	2.806	2.127	2.331	2.652	2.281	3.480	2.866	2.485	2.473	1.810	2.043	2.101	2.030	2.017	1.323	1.502	2.352	1.480	1.171	1.191	1.061	1.075	1.364	1.074	1.099	1.107	1.140	0.916	0.631	0.444	0.622	0.489	0.517	0.509	0.399	0.311	0.270	0.307	0.257	0.303	0.184	0.148	0.144	0.014	0.013	0.000	0.000
0.435	2.350	3.578	4.023	4.116	4.507	4.398	3.336	2.068	2.608	3.234	3.246	3.342	3.465	3.498	3.603	3.121	2.371	2.569	2.004	2.169	2.509	2.345	3.562	2.894	2.318	2.353	1.966	1.906	1.919	1.880	1.798	1.129	1.433	2.405	1.420	1.218	1.205	1.165	1.106	1.270	1.071	1.092	1.083	1.132	0.915	0.540	0.443	0.672	0.483	0.515	0.473	0.432	0.282	0.244	0.295	0.278	0.258	0.171	0.132	0.117	0.008	0.006	0.000	0.000
0.441	2.358	3.655	4.087	4.081	4.472	4.350	3.331	2.687	2.950	3.441	3.096	3.038	3.254	3.245	3.536	2.992	2.167	2.333	1.804	2.115	2.364	2.488	3.631	2.714	2.196	2.240	1.952	2.049	1.655	1.574	1.659	1.495	1.277	2.351	1.254	1.236	1.226	1.229	1.060	1.181	1.000	1.201	1.076	1.084	0.875	0.561	0.477	0.642	0.491	0.517	0.397	0.448	0.276	0.229	0.282	0.277	0.219	0.159	0.130	0.094	0.008	0.001	0.000	0.000
0.446	2.370	3.664	4.101	4.309	4.630	4.342	3.378	3.027	3.183	3.551	3.413	3.319	3.424	3.451	3.513	2.925	2.260	2.442	1.499	1.992	2.380	2.657	3.685	2.497	2.098	2.129	1.765	2.042	1.667	1.146	1.545	1.606	1.135	2.241	1.106	1.424	1.201	1.269	1.106	1.179	0.905	1.260	1.122	1.048	0.871	0.567	0.504	0.572	0.493	0.512	0.325	0.431	0.270	0.224	0.268	0.268	0.197	0.153	0.132	0.079	0.010	0.000	0.000	0.000
0.452	2.387	3.586	3.975	4.306	4.714	4.490	3.635	2.988	3.150	3.535	3.481	3.428	3.479	3.462	3.486	2.979	2.369	2.522	1.435	1.948	2.432	2.716	3.706	2.614	2.275	2.140	1.618	1.851	1.862	0.992	1.461	1.525	1.167	2.100	1.227	1.595	1.181	1.314	1.123	1.280	0.851	1.306	1.114	0.981	0.916	0.555	0.487	0.546	0.516	0.505	0.310	0.381	0.243	0.228	0.276	0.245	0.189	0.149	0.126	0.074	0.012	0.000	0.000	0.000
0.458	2.190	3.478	3.718	4.110	4.714	4.552	3.701	2.802	2.955	3.476	3.197	3.226	3.376	3.225	3.437	3.009	2.300	2.492	1.681	2.235	2.569	2.695	3.678	2.730	2.396	2.398	1.590	1.913	2.163	1.209	1.566	1.523	1.318	2.070	1.504	1.595	1.191	1.372	1.033	1.341	0.959	1.327	1.067	0.950	0.900	0.587	0.502	0.529	0.534	0.525	0.329	0.341	0.230	0.233	0.282	0.226	0.188	0.142	0.119	0.071	0.012	0.000	0.000	0.000
0.464	1.969	3.336	3.718	4.192	4.730	4.466	3.529	3.036	3.041	3.366	2.935	2.996	3.381	3.347	3.459	3.043	2.134	2.413	1.999	2.381	2.619	2.575	3.653	2.885	2.465	2.632	1.889	2.222	2.301	1.427	1.634	1.640	1.379	2.157	1.641	1.407	1.123	1.347	0.989	1.304	1.054	1.316	0.994	0.968	0.840	0.667	0.512	0.505	0.513	0.541	0.351	0.310	0.268	0.236	0.271	0.218	0.181	0.140	0.109	0.067	0.011	0.000	0.000	0.000
0.470	1.728	3.197	3.746	4.274	4.743	4.443	3.504	3.077	3.004	3.297	3.042	3.041	3.477	3.576	3.489	2.937	1.879	2.425	2.156	2.323	2.505	2.388	3.651	2.970	2.299	2.605	2.118	2.388	2.336	1.687	1.818	2.050	1.433	2.217	1.620	1.254	1.090	1.281	1.054	1.161	1.076	1.262	0.960	0.955	0.754	0.732	0.518	0.472	0.505	0.552	0.364	0.295	0.323	0.250	0.252	0.205	0.168	0.139	0.098	0.060	0.014	0.000	0.000	0.000
0.476	1.841	3.110	3.621	4.111	4.700	4.568	3.667	2.853	2.891	3.350	2.984	2.937	3.481	3.492	3.414	2.755	1.928	2.733	2.132	2.067	2.286	2.295	3.624	2.883	2.043	2.386	2.211	2.457	2.443	1.764	1.976	2.376	1.471	2.239	1.541	1.166	1.135	1.193	1.056	0.993	1.095	1.201	0.916	0.916	0.665	0.740	0.467	0.453	0.509	0.565	0.362	0.286	0.349	0.260	0.239	0.190	0.157	0.141	0.092	0.059	0.017	0.000	0.000	0.000
0.481	1.701	3.088	3.498	3.981	4.679	4.614	3.645	2.635	2.978	3.475	3.483	3.449	3.325	3.133	3.249	2.661	1.993	2.878	1.999	1.774	2.310	2.316	3.560	2.638	1.978	2.291	2.298	2.413	2.385	1.649	1.934	2.459	1.440	2.218	1.513	1.155	1.121	1.051	0.995	0.843	1.141	1.180	0.908	0.870	0.705	0.693	0.389	0.448	0.494	0.581	0.332	0.299	0.338	0.265	0.251	0.196	0.143	0.140	0.089	0.061	0.018	0.000	0.000	0.000
0.487	2.028	3.101	3.459	4.072	4.721	4.582	3.525	2.414	3.042	3.561	3.630	3.607	3.355	3.074	3.146	2.471	1.733	2.921	2.316	2.073	2.488	2.368	3.493	2.546	2.337	2.490	2.337	2.272	2.266	1.568	1.803	2.305	1.472	2.176	1.543	1.304	1.170	0.933	1.040	0.955	1.102	1.160	0.918	0.887	0.792	0.579	0.358	0.443	0.444	0.572	0.284	0.307	0.320	0.257	0.289	0.216	0.134	0.128	0.083	0.064	0.017	0.000	0.000	0.000
0.493	1.984	3.144	3.275	4.022	4.737	4.548	3.390	1.737	2.886	3.554	3.454	3.463	3.477	3.150	3.113	2.706	1.921	3.019	2.506	2.195	2.608	2.289	3.395	2.561	2.704	2.620	2.180	2.175	2.203	1.637	1.922	2.114	1.469	2.160	1.496	1.481	1.201	0.926	1.078	1.067	1.035	1.147	0.894	0.936	0.809	0.476	0.357	0.400	0.435	0.541	0.254	0.289	0.288	0.253	0.310	0.214	0.128	0.112	0.077	0.063	0.024	0.000	0.000	0.000
0.499	1.938	3.198	3.303	4.040	4.727	4.478	3.368	2.290	2.932	3.490	3.074	3.203	3.466	3.060	3.127	2.850	2.086	3.179	2.588	2.216	2.641	2.137	3.264	2.481	2.856	2.785	1.976	2.206	2.233	1.685	1.938	1.841	1.364	2.105	1.389	1.498	1.155	0.902	1.059	1.047	1.012	1.140	0.948	0.940	0.804	0.481	0.391	0.373	0.475	0.514	0.266	0.278	0.272	0.245	0.295	0.195	0.118	0.106	0.076	0.060	0.030	0.000	0.000	0.000
0.505	2.106	3.228	3.640	4.206	4.691	4.380	3.256	2.552	3.010	3.409	3.247	3.436	3.556	3.279	3.215	2.790	1.985	3.254	2.626	2.265	2.545	1.990	3.178	2.447	2.744	2.842	1.949	2.265	2.316	1.675	1.789	1.672	1.183	1.965	1.345	1.388	1.080	0.906	0.994	1.051	0.989	1.159	1.043	0.924	0.797	0.495	0.431	0.373	0.494	0.518	0.293	0.311	0.273	0.224	0.253	0.173	0.123	0.112	0.077	0.053	0.030	0.000	0.000	0.000
0.510	1.909	3.280	3.733	4.127	4.597	4.356	3.211	2.383	2.917	3.369	3.178	3.412	3.738	3.504	3.206	2.691	1.971	3.290	2.764	2.243	2.387	1.726	3.151	2.423	2.423	2.797	1.853	2.091	2.332	1.674	1.800	1.713	1.063	1.902	1.394	1.356	1.087	0.943	0.931	1.114	0.991	1.203	1.110	0.954	0.906	0.493	0.479	0.387	0.487	0.494	0.312	0.339	0.258	0.210	0.226	0.176	0.137	0.120	0.076	0.051	0.027	0.000	0.000	0.000
0.516	1.944	3.327	3.716	3.988	4.535	4.339	3.206	2.480	2.935	3.464	3.294	3.505	3.779	3.433	3.037	2.506	2.179	3.356	2.833	2.166	2.391	1.917	3.159	2.300	2.273	2.731	1.800	1.696	2.182	1.625	1.846	1.764	1.046	1.864	1.537	1.293	1.142	1.060	0.884	1.156	0.960	1.220	1.124	1.002	0.992	0.524	0.533	0.394	0.468	0.461	0.329	0.349	0.241	0.197	0.222	0.181	0.140	0.127	0.073	0.050	0.026	0.000	0.000	0.000
0.522	1.898	3.299	3.752	4.141	4.624	4.355	3.302	2.812	3.098	3.581	3.656	3.774	3.654	3.088	2.746	2.270	2.223	3.358	2.785	2.249	2.566	2.221	3.264	2.606	2.378	2.680	1.911	1.818	2.087	1.765	1.821	1.883	1.212	1.923	1.633	1.199	1.170	1.176	0.954	1.189	0.865	1.177	1.089	1.013	0.964	0.593	0.570	0.413	0.463	0.455	0.326	0.339	0.252	0.185	0.234	0.174	0.135	0.131	0.075	0.047	0.026	0.000	0.000	0.000
0.528	2.133	3.291	3.673	4.200	4.726	4.505	3.517	2.714	3.100	3.613	3.690	3.756	3.571	2.871	2.509	2.189	2.111	3.281	2.874	2.373	2.688	2.336	3.381	2.764	2.417	2.738	2.056	2.102	2.160	1.840	2.023	2.165	1.356	1.963	1.588	1.130	1.163	1.222	0.963	1.271	0.803	1.048	0.979	0.979	0.858	0.586	0.574	0.437	0.454	0.491	0.319	0.309	0.263	0.178	0.233	0.164	0.130	0.125	0.080	0.045	0.021	0.000	0.000	0.000
0.534	2.021	3.295	3.422	4.048	4.774	4.634	3.574	2.051	2.891	3.561	3.361	3.441	3.613	2.909	2.328	2.308	2.003	3.254	3.001	2.331	2.639	2.303	3.419	2.753	2.440	2.720	1.989	2.193	2.130	1.816	2.213	2.247	1.376	2.035	1.399	1.152	1.118	1.227	0.927	1.271	0.826	0.913	0.826	1.014	0.792	0.535	0.517	0.478	0.477	0.541	0.315	0.267	0.270	0.178	0.218	0.159	0.134	0.109	0.081	0.042	0.015	0.000	0.000	0.000
0.539	2.025	3.224	3.441	4.076	4.798	4.689	3.617	2.108	2.994	3.457	3.058	3.257	3.639	2.922	2.141	2.235	2.111	3.362	2.981	2.416	2.482	2.218	3.391	2.584	2.448	2.607	1.782	2.217	2.051	1.746	2.253	2.187	1.352	2.144	1.194	1.246	1.059	1.272	1.000	1.146	0.842	0.886	0.722	0.977	0.883	0.496	0.443	0.537	0.511	0.568	0.318	0.251	0.281	0.178	0.209	0.165	0.137	0.101	0.079	0.042	0.009	0.000	0.000	0.000
0.545	2.101	3.141	3.536	4.133	4.781	4.693	3.702	2.444	3.110	3.437	3.085	3.367	3.734	3.227	2.434	2.173	2.109	3.350	2.803	2.539	2.436	2.181	3.351	2.444	2.513	2.612	1.749	2.300	2.053	1.670	2.236	2.106	1.320	2.187	1.114	1.198	1.097	1.314	1.179	1.021	0.811	0.991	0.726	0.943	0.955	0.509	0.435	0.582	0.496	0.536	0.342	0.258	0.290	0.181	0.197	0.187	0.139	0.108	0.074	0.040	0.006	0.000	0.000	0.000
0.551	1.647	3.140	3.517	4.040	4.728	4.617	3.716	2.741	3.080	3.612	3.306	3.515	3.856	3.369	2.437	2.078	2.109	3.268	2.907	2.498	2.616	2.266	3.293	2.296	2.688	2.657	2.134	2.355	2.024	1.754	2.155	1.995	1.380	2.122	1.274	0.998	1.155	1.241	1.279	1.185	0.798	1.068	0.862	0.873	0.915	0.581	0.472	0.597	0.460	0.469	0.362	0.277	0.286	0.199	0.189	0.214	0.136	0.115	0.068	0.036	0.003	0.000	0.000	0.000
0.557	1.670	3.207	3.611	4.085	4.733	4.481	3.630	3.429	3.464	3.814	3.755	3.817	3.842	3.290	2.172	1.870	2.471	3.361	2.944	2.516	2.808	2.350	3.247	2.452	2.714	2.586	2.376	2.387	1.977	1.799	1.911	1.820	1.466	1.916	1.553	1.037	1.184	1.171	1.306	1.375	0.890	1.074	1.029	0.948	0.844	0.693	0.761	0.873	0.629	0.479	0.385	0.371	0.309	0.285	0.199	0.231	0.142	0.121	0.073	0.030	0.001	0.000	0.000	0.000
0.563	2.230	3.438	3.905	4.129	4.750	4.711	4.099	3.722	3.648	3.913	3.865	3.832	3.682	3.004	2.100	2.040	2.551	3.379	2.837	2.767	2.862	2.401	3.319	2.723	2.705	2.366	2.463	2.535	1.824	1.806	1.617	1.704	1.561	1.766	1.752	1.305	1.407	1.220	1.392	1.558	1.099	1.228	1.234	1.242	1.010	0.935	1.168	1.303	0.945	0.603	0.440	0.529	0.453	0.429	0.267	0.273	0.185	0.138	0.097	0.039	0.000	0.000	0.000	0.000
0.568	2.058	3.761	4.349	4.296	4.846	5.041	4.443	3.651	3.537	3.883	3.638	3.521	3.506	2.635	1.927	2.032	2.298	3.275	2.898	2.770	2.755	2.406	3.412	2.881	2.628	2.286	2.484	2.649	1.579	1.891	1.588	1.730	1.622	1.634	1.817	1.584	1.640	1.326	1.484	1.576	1.255	1.345	1.474	1.461	1.178	1.120	1.386	1.524	1.128	0.702	0.506	0.638	0.566	0.531	0.325	0.334	0.223	0.154	0.121	0.053	0.000	0.000	0.000	0.000
